"date_dt","c_agent","contract","doc","division","frc","nom_g","div_frc","nom_frc","amount"
2025-01-31 14:37:00.000,ХИМТЕХ-Р ООО,Договор №АТП-П 165/15 от 07.09.15г.,"Реализация (акт, накладная, УПД) 00БП-000228 от 31.01.2025 14:37:04","27 ООО ""Химтех-Р""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,398.69
2025-01-31 14:37:00.000,ХИМТЕХ-Р ООО,Договор №АТП-П 165/15 от 07.09.15г.,"Реализация (акт, накладная, УПД) 00БП-000228 от 31.01.2025 14:37:04","27 ООО ""Химтех-Р""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,2896.33
2025-01-31 14:37:00.000,ХИМТЕХ-Р ООО,Договор №АТП-П 165/15 от 07.09.15г.,"Реализация (акт, накладная, УПД) 00БП-000228 от 31.01.2025 14:37:04","27 ООО ""Химтех-Р""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,21.05
2025-01-31 14:37:00.000,ХИМТЕХ-Р ООО,Договор №АТП-П 165/15 от 07.09.15г.,"Реализация (акт, накладная, УПД) 00БП-000228 от 31.01.2025 14:37:04","27 ООО ""Химтех-Р""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,2113.28
2025-01-31 14:37:00.000,ХИМТЕХ-Р ООО,Договор №АТП-П 165/15 от 07.09.15г.,"Реализация (акт, накладная, УПД) 00БП-000228 от 31.01.2025 14:37:04","27 ООО ""Химтех-Р""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,266.06
2025-01-31 14:37:00.000,ХИМТЕХ-Р ООО,Договор №АТП-П 165/15 от 07.09.15г.,"Реализация (акт, накладная, УПД) 00БП-000228 от 31.01.2025 14:37:04","27 ООО ""Химтех-Р""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,118.24
2025-01-31 14:37:00.000,ХИМТЕХ-Р ООО,Договор №АТП-П 165/15 от 07.09.15г.,"Реализация (акт, накладная, УПД) 00БП-000228 от 31.01.2025 14:37:04","27 ООО ""Химтех-Р""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,206.27
2025-01-31 14:37:00.000,ХИМТЕХ-Р ООО,Договор №АТП-П 165/15 от 07.09.15г.,"Реализация (акт, накладная, УПД) 00БП-000228 от 31.01.2025 14:37:04","27 ООО ""Химтех-Р""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,381.41
2025-01-31 14:37:00.000,ХИМТЕХ-Р ООО,Договор №АТП-П 165/15 от 07.09.15г.,"Реализация (акт, накладная, УПД) 00БП-000228 от 31.01.2025 14:37:04","27 ООО ""Химтех-Р""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,386.76
2025-01-31 14:37:00.000,ХИМТЕХ-Р ООО,Договор №АТП-П 165/15 от 07.09.15г.,"Реализация (акт, накладная, УПД) 00БП-000228 от 31.01.2025 14:37:04","27 ООО ""Химтех-Р""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,168.74
2025-01-31 14:37:00.000,ХИМТЕХ-Р ООО,Договор №АТП-П 165/15 от 07.09.15г.,"Реализация (акт, накладная, УПД) 00БП-000228 от 31.01.2025 14:37:04","27 ООО ""Химтех-Р""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,1774.68
2025-01-31 14:37:00.000,ХИМТЕХ-Р ООО,Договор №АТП-П 165/15 от 07.09.15г.,"Реализация (акт, накладная, УПД) 00БП-000228 от 31.01.2025 14:37:04","27 ООО ""Химтех-Р""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,774.33
